Loyalty Number,max_inactive_streak,Cancellation Year,churn,cluster
390350,3,,0,4
390377,18,2017.0,1,4
390434,2,,0,3
390435,7,,1,3
390480,18,,1,4
390546,4,,0,3
390562,24,,1,0
390651,24,2015.0,1,0
390719,24,2014.0,1,0
390874,4,,0,3
390880,2,,0,4
390911,2,,0,3
390924,17,2017.0,1,4
390974,2,,0,3
390980,9,2018.0,1,1
391034,3,,0,3
391091,24,2014.0,1,0
391106,3,,0,3
391313,15,,1,3
391357,11,2018.0,1,4
391397,2,,0,3
391402,7,,1,4
391509,4,,0,3
391542,3,,0,3
391557,18,,1,3
391564,3,,0,3
391611,3,,0,1
391673,5,,0,1
391761,4,,0,3
391861,5,,0,3
391900,10,,1,4
391927,1,,0,1
391939,3,,0,1
392098,3,,0,1
392206,2,,0,1
392235,4,,0,3
392335,2,,0,4
392402,6,,1,3
392430,3,,0,3
392558,24,2016.0,1,0
392575,4,,0,1
392582,4,,0,3
392619,5,,0,3
392682,12,,1,4
392713,22,,1,0
392774,1,,0,3
392781,24,2014.0,1,0
392785,3,,0,4
392802,3,,0,3
392953,10,,1,3
392989,21,,1,4
393101,21,,1,4
393130,22,,1,0
393206,4,,0,1
393309,2,,0,1
393329,21,,1,1
393380,2,,0,1
393403,3,,0,3
393565,3,,0,3
393604,13,,1,3
393806,3,,0,1
393853,2,,0,1
393888,3,,0,3
393975,24,2016.0,1,0
394078,6,,1,4
394167,2,,0,3
394195,24,2017.0,1,0
394196,18,2018.0,1,4
394200,24,2016.0,1,0
394213,12,,1,3
394248,3,,0,1
394321,4,,0,1
394363,20,,1,4
394454,3,,0,3
394569,23,2017.0,1,0
394715,2,,0,1
394806,2,,0,3
394812,3,,0,3
394927,13,,1,1
394941,2,,0,1
394946,18,2017.0,1,3
394979,4,,0,1
395026,2,,0,3
395121,5,,0,3
395168,9,,1,4
395189,24,2016.0,1,0
395300,24,2015.0,1,0
395324,3,,0,1
395384,5,,0,4
395446,18,,1,1
395460,3,,0,3
395511,9,,1,3
395512,24,2015.0,1,0
395525,3,,0,3
395622,3,,0,1
395639,2,,0,1
395871,13,,1,4
395887,2,,0,3
395912,4,,0,3
395962,21,,1,4
396018,4,,0,1
396048,23,,1,3
396155,3,,0,1
396267,3,,0,1
396446,5,,0,1
396471,3,,0,1
396726,3,,0,3
396863,4,,0,4
396867,21,,1,0
396920,2,,0,1
396984,2,,0,3
396996,2,,0,3
396997,2,,0,3
396998,5,,0,1
397053,5,,0,3
397065,7,,1,1
397099,22,,1,4
397104,6,,1,3
397141,4,,0,3
397242,15,2017.0,1,1
397248,2,,0,4
397272,24,,1,0
397376,24,2014.0,1,0
397377,5,,0,1
397480,1,,0,1
397518,13,2018.0,1,4
397533,3,,0,3
397706,4,,0,3
397787,12,2018.0,1,4
397817,2,,0,1
397820,2,,0,4
397848,24,2016.0,1,0
397891,24,2016.0,1,0
397934,8,,1,1
397947,5,,0,1
397962,24,2016.0,1,0
398074,24,2016.0,1,0
398086,2,,0,1
398305,15,,1,2
398351,1,,0,1
398506,3,,0,1
398535,19,2018.0,1,2
398586,5,,0,4
398603,3,,0,3
398611,3,,0,3
398655,17,,1,4
398819,3,,0,1
398839,2,,0,1
398846,10,,1,1
398924,3,,0,1
398965,2,,0,1
399065,4,,0,3
399101,18,2017.0,1,3
399214,1,,0,1
399251,2,,0,1
399372,3,,0,1
399379,3,,0,3
399397,4,,0,1
399417,4,,0,1
399418,6,,1,3
399514,12,2018.0,1,3
399555,16,,1,1
399575,3,,0,3
399666,11,,1,4
399670,4,,0,3
399678,3,,0,1
399704,5,,0,1
399917,24,,1,0
399943,3,,0,1
399973,3,,0,1
399982,4,,0,3
400030,3,,0,1
400079,4,,0,3
400181,2,,0,3
400224,3,,0,4
400265,3,,0,4
400272,11,,1,4
400313,3,,0,3
400392,3,,0,4
400404,13,2017.0,1,3
400470,2,,0,3
400478,12,2017.0,1,4
400486,3,,0,3
400513,24,,1,0
400600,17,,1,2
400702,7,,1,3
400802,4,,0,1
400844,24,2015.0,1,0
400873,24,2016.0,1,0
400958,4,,0,3
400979,3,,0,1
400985,3,,0,3
401007,3,,0,3
401036,4,,0,3
401055,4,,0,3
401060,3,,0,3
401062,11,,1,1
401101,3,,0,1
401336,2,,0,3
401350,22,,1,3
401422,16,,1,2
401424,17,2017.0,1,3
401454,1,,0,3
401645,4,,0,4
401710,5,,0,4
401722,4,,0,3
401760,3,,0,3
401766,4,,0,3
401769,3,,0,1
401824,3,,0,1
401834,3,,0,3
401857,4,,0,1
401858,9,2018.0,1,3
401859,3,,0,3
401943,24,,1,0
401956,6,2018.0,1,3
402034,4,,0,3
402052,4,,0,3
402082,5,,0,4
402136,24,2014.0,1,0
402177,23,,1,4
402251,11,,1,1
402332,4,,0,4
402390,14,2018.0,1,4
402624,24,,1,0
402638,10,,1,4
402697,10,,1,3
402706,4,,0,4
402918,4,,0,3
402964,3,,0,1
402966,10,,1,4
403052,18,,1,3
403118,4,,0,4
403185,8,,1,4
403258,24,,1,0
403282,9,,1,4
403361,10,,1,4
403463,22,,1,0
403473,5,2018.0,1,1
403500,2,,0,1
403507,3,,0,3
403529,24,2015.0,1,0
403675,4,,0,1
403764,19,,1,4
403856,16,,1,2
403893,5,,0,3
404011,2,,0,3
404012,21,,1,4
404106,3,,0,1
404233,3,,0,3
404314,2,,0,3
404339,7,,1,1
404417,2,,0,4
404426,4,,0,3
404431,2,,0,1
404434,1,,0,3
404475,4,,0,1
404720,4,,0,3
404742,5,,0,4
404801,19,,1,1
404805,19,,1,1
404846,4,,0,1
404920,3,,0,3
405030,24,,1,0
405201,2,,0,1
405318,6,,1,1
405339,1,,0,3
405351,3,,0,4
405418,6,,1,3
405442,5,,0,3
405465,24,2014.0,1,0
405500,1,,0,1
405597,3,,0,3
405602,14,,1,2
405698,12,,1,3
405699,3,,0,1
405735,3,,0,1
405739,12,2017.0,1,3
405740,24,,1,0
405768,13,2017.0,1,4
405804,2,,0,3
405928,2,,0,4
406047,2,,0,3
406099,22,,1,4
406176,4,,0,3
406252,16,,1,2
406254,4,,0,3
406287,11,2018.0,1,4
406294,2,,0,1
406367,19,,1,3
406369,16,,1,2
406373,3,,0,3
406411,2,,0,1
406564,3,,0,1
406574,2,,0,3
406810,3,,0,1
406988,24,2016.0,1,0
407008,22,,1,0
407032,2,,0,3
407119,2,,0,3
407173,3,,0,3
407233,24,,1,0
407238,4,,0,3
407305,3,,0,3
407340,2,,0,3
407377,3,,0,1
407404,24,,1,0
407411,2,,0,4
407433,3,,0,1
407468,4,,0,3
407478,20,2017.0,1,4
407641,24,2015.0,1,0
407648,24,2015.0,1,0
407768,4,,0,1
407798,4,,0,3
407924,24,2016.0,1,0
407933,5,,0,1
407945,2,,0,3
407999,3,,0,1
408047,1,,0,1
408091,18,2017.0,1,3
408134,18,,1,4
408170,24,,1,0
408259,4,,0,3
408309,5,,0,1
408347,19,,1,4
408378,19,,1,4
408468,18,,1,4
408493,9,,1,1
408500,6,,1,4
408561,3,,0,3
408651,3,,0,1
408838,3,,0,1
408863,2,,0,4
408886,2,,0,1
408915,22,,1,0
408931,2,,0,3
408990,4,,0,1
409051,4,,0,1
409102,3,,0,3
409156,2,,0,1
409174,18,,1,4
409454,2,,0,1
409512,4,,0,1
409603,5,,0,3
409684,6,,1,4
409741,2,,0,4
409768,20,,1,4
409798,6,,1,3
409908,2,,0,3
409914,3,,0,3
409951,2,,0,3
409984,16,2018.0,1,2
409989,19,,1,3
410202,4,,0,1
410209,3,,0,1
410218,3,,0,1
410341,2,,0,3
410343,10,2018.0,1,4
410347,2,,0,3
410373,24,,1,0
410384,3,,0,3
410460,15,2017.0,1,3
410544,3,,0,3
410552,3,,0,3
410558,4,,0,3
410702,2,,0,3
410790,2,,0,3
410921,3,,0,3
410938,2,,0,1
410958,19,,1,4
410963,4,,0,4
410982,3,,0,3
411030,22,,1,4
411094,3,,0,3
411116,4,,0,3
411204,4,,0,1
411242,24,,1,0
411272,22,,1,0
411296,16,,1,2
411298,2,,0,1
411365,22,,1,0
411420,3,,0,1
411523,1,,0,3
411533,3,,0,1
411583,3,,0,1
411586,2,,0,1
411651,24,2015.0,1,0
411686,3,,0,4
411690,3,,0,3
411715,20,,1,4
411734,18,,1,4
411744,3,,0,1
411876,3,,0,3
411897,5,,0,3
412024,3,,0,3
412133,4,,0,3
412186,1,,0,1
412203,3,,0,4
412284,6,,1,3
412362,24,,1,0
412394,2,,0,1
412402,3,,0,1
412429,8,,1,1
412480,21,,1,4
412487,4,,0,4
412743,17,,1,3
412793,2,,0,1
412803,3,,0,1
412817,2,,0,1
412854,4,,0,4
412880,2,,0,1
412902,1,,0,3
412944,2,,0,3
412995,3,,0,4
413050,1,,0,3
413052,4,,0,1
413088,4,,0,3
413101,2,,0,1
413115,2,,0,3
413185,3,,0,3
413243,2,,0,1
413266,4,,0,1
413282,2,,0,3
413305,24,2015.0,1,0
413330,11,,1,4
413345,2,,0,1
413347,5,,0,3
413426,3,,0,4
413445,8,2018.0,1,3
413459,2,,0,1
413620,4,,0,3
413659,13,,1,1
413741,5,,0,3
413798,2,,0,4
413815,2,,0,3
413853,10,,1,1
413994,2,,0,1
414033,9,,1,1
414157,4,,0,4
414164,5,,0,3
414207,2,,0,3
414211,5,,0,1
414239,7,,1,4
414305,1,,0,3
414318,3,,0,3
414382,21,,1,0
414433,3,,0,1
414584,1,,0,1
414661,24,2016.0,1,0
414727,2,,0,1
414741,2,,0,1
414757,3,,0,3
415067,2,,0,3
415077,8,,1,3
415088,12,,1,3
415090,14,,1,2
415148,2,,0,1
415201,13,,1,1
415292,24,2016.0,1,0
415327,9,,1,3
415332,3,,0,1
415341,2,,0,1
415372,2,,0,3
415381,3,,0,1
415402,7,,1,3
415441,3,,0,3
415446,20,,1,1
415640,24,2015.0,1,0
415862,4,,0,3
415896,3,,0,4
415915,13,,1,2
415916,8,,1,3
416091,17,,1,4
416105,23,,1,0
416124,1,,0,3
416127,4,,0,1
416216,2,,0,3
416575,3,,0,1
416620,23,,1,0
416768,4,,0,3
416783,4,,0,1
416940,17,2017.0,1,4
416973,2,,0,1
417001,21,,1,0
417082,2,,0,4
417118,4,,0,1
417240,2,,0,1
417274,14,,1,2
417507,3,,0,3
417553,24,2016.0,1,0
417564,4,,0,3
417584,4,,0,3
417721,24,2015.0,1,0
417825,3,,0,1
417838,4,,0,1
417841,24,2015.0,1,0
417886,3,,0,3
417904,6,,1,3
417929,2,,0,1
418090,4,,0,3
418166,4,,0,3
418233,24,2016.0,1,0
418281,3,,0,3
418327,2,,0,4
418470,11,,1,1
418626,24,2015.0,1,0
418636,13,2018.0,1,4
418718,13,,1,3
418753,6,,1,4
418779,3,,0,3
418784,20,,1,0
418793,4,,0,1
418910,1,,0,3
418930,3,,0,3
418938,11,,1,4
418958,2,,0,3
418990,2,,0,3
419182,2,,0,3
419237,13,2017.0,1,4
419275,3,,0,4
419377,2,,0,1
419491,24,,1,0
419493,4,,0,1
419522,2,,0,1
419540,5,,0,3
419570,2,,0,3
419626,13,,1,3
419648,9,,1,4
419661,21,,1,4
419732,18,,1,4
419748,2,,0,1
419749,2,,0,4
419758,3,,0,3
419776,3,,0,1
419818,4,,0,3
419893,2,,0,1
419953,2,,0,1
419973,2,,0,1
420008,1,,0,3
420010,16,,1,3
420126,18,,1,4
420148,2,,0,3
420202,15,,1,1
420204,11,,1,3
420222,3,,0,3
420243,21,,1,3
420339,3,,0,1
420394,9,,1,3
420434,3,,0,3
420439,7,,1,1
420457,3,,0,3
420464,24,,1,0
420481,5,,0,3
420488,3,,0,4
420490,4,,0,3
420508,5,,0,3
420515,4,,0,3
420590,10,,1,1
420627,4,,0,1
420738,2,,0,3
420786,3,,0,3
420856,20,,1,4
420890,15,,1,2
421001,3,,0,3
421191,1,,0,3
421252,22,,1,1
421310,22,,1,0
421432,24,2016.0,1,0
421458,1,,0,1
421497,6,,1,4
421580,4,,0,1
421691,4,,0,4
421744,3,,0,4
421748,3,,0,4
421752,23,,1,0
421822,21,,1,0
421855,24,2016.0,1,0
421923,3,,0,3
421930,13,,1,2
422121,3,,0,3
422152,1,,0,3
422164,19,,1,1
422204,3,,0,1
422245,23,,1,0
422276,5,,0,1
422320,6,,1,3
422349,3,,0,3
422358,1,,0,3
422398,2,,0,3
422436,19,,1,4
422496,3,,0,3
422750,5,,0,3
422787,5,,0,1
422803,3,,0,3
422805,3,,0,3
422989,12,2017.0,1,3
423035,4,,0,3
423096,3,,0,3
423119,7,2018.0,1,4
423153,12,,1,4
423201,3,,0,3
423228,5,,0,4
423254,2,,0,1
423272,2,,0,3
423313,24,2016.0,1,0
423324,12,,1,4
423336,9,,1,4
423409,16,,1,2
423432,3,,0,3
423473,17,2018.0,1,2
423598,2,,0,1
423609,4,,0,3
423686,4,,0,1
423711,24,,1,0
423821,2,,0,3
423844,24,,1,0
423941,3,,0,3
423978,2,,0,1
424012,7,,1,3
424027,24,2014.0,1,0
424098,3,,0,1
424100,6,,1,1
424126,3,,0,1
424139,5,,0,3
424208,2,,0,1
424216,3,,0,1
424270,14,,1,1
424317,24,,1,0
424337,8,,1,1
424403,4,,0,3
424451,23,,1,0
424526,7,,1,1
424540,2,,0,3
424585,23,2017.0,1,0
424688,3,,0,3
424793,3,,0,4
424812,4,,0,1
424837,2,,0,3
424917,4,,0,1
424983,2,,0,1
425294,3,,0,1
425411,5,,0,1
425436,2,,0,4
425445,2,,0,3
425472,2,,0,1
425477,24,,1,0
425567,4,,0,3
425620,21,,1,4
425687,11,,1,4
425717,7,2018.0,1,3
425720,3,,0,4
425779,15,2017.0,1,3
425826,22,,1,0
425854,6,,1,3
425940,3,,0,1
426022,24,2016.0,1,0
426027,5,,0,1
426124,7,,1,3
426141,24,,1,0
426185,5,,0,3
426223,2,,0,1
426302,8,,1,4
426317,5,,0,3
426351,4,,0,3
426384,3,,0,1
426414,3,,0,4
426429,2,,0,4
426439,3,,0,1
426530,4,,0,3
426533,5,,0,3
426536,3,,0,3
426698,4,,0,3
426720,4,,0,1
426791,4,,0,3
426958,3,,0,4
426981,6,,1,1
426990,5,,0,4
426994,4,,0,3
427036,2,,0,1
427140,4,,0,3
427163,4,,0,1
427177,4,,0,1
427329,3,,0,3
427354,15,,1,4
427358,5,2018.0,1,1
427388,13,2017.0,1,4
427444,14,,1,4
427733,8,,1,3
427804,24,2016.0,1,0
427919,4,,0,4
427976,2,,0,3
427980,3,,0,3
428020,2,,0,3
428114,4,,0,1
428129,3,,0,1
428130,2,,0,3
428152,17,,1,3
428162,2,,0,4
428249,4,,0,4
428305,3,,0,3
428345,14,,1,4
428376,5,,0,3
428383,21,2017.0,1,0
428402,3,,0,1
428452,23,,1,4
428520,10,,1,4
428523,3,,0,3
428526,5,,0,1
428536,2,,0,3
428565,7,,1,3
428590,24,,1,0
428604,13,,1,3
428649,3,,0,4
428710,5,2018.0,1,1
428757,2,,0,1
428765,9,,1,1
428778,16,,1,3
428826,17,,1,3
428843,3,,0,3
428853,13,,1,2
428872,24,2015.0,1,0
428903,2,,0,1
428919,3,,0,4
428922,2,,0,1
429054,3,,0,3
429238,1,,0,1
429244,3,,0,1
429292,5,,0,1
429308,2,,0,3
429354,2,,0,3
429448,24,,1,0
429460,11,2018.0,1,3
429471,4,,0,4
429557,3,,0,3
429689,24,2014.0,1,0
429692,10,2018.0,1,1
429829,2,,0,3
429849,3,,0,1
429894,5,,0,4
429921,3,,0,1
429933,3,,0,4
430048,2,,0,3
430059,5,,0,1
430097,1,,0,1
430107,5,,0,3
430197,2,,0,1
430221,22,,1,0
430228,2,,0,3
430265,9,,1,4
430323,6,,1,3
430398,15,,1,2
430413,3,,0,4
430475,4,,0,1
430500,3,,0,4
430503,3,,0,3
430519,24,2016.0,1,0
430521,24,,1,0
430555,3,,0,3
430559,24,2016.0,1,0
430569,3,,0,3
430618,6,,1,1
430670,24,2015.0,1,0
430712,11,2018.0,1,3
430813,2,,0,3
430817,3,,0,4
430880,13,,1,2
431020,3,,0,1
431021,2,,0,3
431034,3,,0,1
431187,20,,1,0
431201,10,,1,4
431277,6,,1,3
431286,24,,1,0
431392,23,,1,0
431514,18,,1,3
431521,3,,0,3
431533,3,,0,1
431586,3,,0,3
431640,2,,0,3
431829,2,,0,3
431899,4,,0,3
432031,2,,0,3
432059,2,,0,3
432145,4,,0,1
432200,3,,0,1
432215,3,,0,3
432255,2,,0,3
432298,2,,0,3
432302,13,,1,2
432366,3,,0,1
432370,2,,0,3
432392,4,,0,1
432451,3,,0,4
432493,2,,0,3
432564,9,2018.0,1,3
432579,22,,1,4
432592,3,,0,3
432598,3,,0,4
432655,14,,1,4
432716,3,,0,3
432718,2,,0,3
432729,24,,1,0
432843,5,,0,1
432920,4,,0,3
432938,2,,0,3
432941,21,2017.0,1,1
432961,13,,1,3
433017,9,,1,1
433020,19,2018.0,1,2
433116,24,,1,0
433172,2,,0,3
433300,13,2017.0,1,0
433307,21,,1,4
433353,2,,0,3
433477,21,,1,3
433496,3,,0,3
433510,2,,0,3
433678,2,,0,1
433752,12,,1,3
433812,6,,1,3
433815,5,,0,1
433857,13,,1,2
433881,24,,1,0
433946,4,,0,3
434081,3,,0,4
434098,2,,0,1
434113,4,,0,3
434136,1,,0,3
434215,5,,0,3
434385,2,,0,1
434430,24,2016.0,1,0
434470,3,,0,1
434477,2,,0,3
434489,14,,1,2
434568,3,,0,1
434620,18,,1,4
434621,9,,1,3
434657,9,2018.0,1,1
434658,2,,0,3
434679,2,,0,1
434693,10,,1,4
434751,3,,0,3
434760,6,,1,3
434802,3,,0,3
434807,2,,0,1
434888,3,,0,3
434922,3,,0,3
434965,24,,1,0
435049,3,,0,3
435097,3,,0,1
435129,3,,0,4
435156,4,,0,1
435223,5,,0,1
435249,6,,1,4
435358,21,,1,0
435378,4,,0,3
435557,4,,0,4
435613,2,,0,3
435657,4,,0,3
435777,24,,1,0
435789,4,,0,3
435883,24,2016.0,1,0
436010,3,,0,1
436041,10,2018.0,1,1
436081,5,,0,3
436087,16,2018.0,1,2
436226,3,,0,3
436235,2,,0,1
436247,9,,1,3
436266,8,,1,3
436282,24,2016.0,1,0
436318,24,2016.0,1,0
436419,15,,1,2
436475,3,,0,1
436498,24,2016.0,1,0
436569,3,,0,3
436705,10,2018.0,1,4
436719,3,,0,3
436805,11,,1,1
436827,3,,0,1
436874,2,,0,1
436901,4,,0,1
436969,2,,0,3
436971,6,,1,3
436975,4,,0,3
436990,4,,0,3
437022,2,,0,3
437074,3,,0,1
437086,1,,0,1
437158,4,,0,1
437197,4,,0,3
437251,13,2017.0,1,4
437262,24,,1,0
437269,11,2018.0,1,3
437288,4,,0,1
437357,3,,0,1
437403,19,2017.0,1,1
437407,2,,0,3
437440,14,,1,2
437545,4,,0,3
437598,3,,0,1
437737,4,,0,3
437810,4,,0,3
438023,6,,1,4
438120,18,,1,3
438199,5,,0,3
438263,2,,0,4
438299,5,,0,4
438383,9,,1,4
438511,24,,1,0
438525,17,2017.0,1,1
438526,3,,0,3
438593,21,,1,4
438641,3,,0,1
438698,24,,1,0
438707,5,,0,3
438746,5,,0,1
438822,2,,0,3
438869,4,,0,1
438875,12,,1,4
438936,1,,0,3
439013,14,,1,2
439068,23,,1,3
439092,17,,1,4
439251,5,,0,1
439252,22,2017.0,1,0
439296,3,,0,3
439350,3,,0,1
439361,2,,0,1
439566,3,,0,4
439572,15,,1,2
439574,3,,0,1
439675,7,,1,3
439696,3,,0,3
439819,1,,0,1
439900,3,,0,3
440112,5,,0,3
440198,2,,0,1
440209,5,,0,4
440213,5,2018.0,1,3
440320,3,,0,1
440511,10,,1,3
440595,2,,0,1
440618,1,,0,3
440642,3,,0,1
440671,24,,1,0
440699,23,,1,0
440758,24,2015.0,1,0
440785,2,,0,3
440885,2,,0,3
440928,3,,0,1
440939,4,,0,4
440967,2,,0,3
441113,4,,0,4
441128,4,,0,1
441135,4,,0,3
441155,4,,0,3
441304,2,,0,4
441313,5,,0,4
441340,3,,0,3
441345,15,2018.0,1,4
441356,9,,1,3
441359,3,,0,3
441389,3,,0,3
441419,13,2017.0,1,4
441423,4,,0,3
441439,4,,0,4
441440,3,,0,4
441442,4,,0,3
441509,3,,0,3
441623,3,,0,3
441631,16,,1,2
441670,12,2017.0,1,4
441719,24,2015.0,1,0
441724,2,,0,3
441741,4,,0,3
441782,5,,0,3
441964,9,,1,3
442014,1,,0,3
442018,7,,1,3
442103,4,,0,1
442192,5,,0,1
442249,7,,1,1
442251,16,,1,2
442252,2,,0,1
442282,2,,0,3
442304,2,,0,3
442306,5,,0,3
442418,11,,1,1
442458,4,,0,3
442479,2,,0,3
442525,3,,0,3
442609,3,,0,4
442695,21,,1,1
442792,2,,0,1
442831,14,2017.0,1,1
442838,2,,0,3
442868,6,,1,4
442879,2,,0,1
442956,3,,0,4
442980,3,,0,3
443130,3,,0,3
443198,11,,1,3
443199,2,,0,1
443231,4,,0,1
443232,2,,0,3
443243,2,,0,3
443557,24,,1,0
443595,2,,0,1
443770,24,2013.0,1,0
443865,3,,0,1
443896,5,,0,1
443967,15,,1,2
443970,20,,1,3
443985,5,,0,1
444022,2,,0,3
444050,24,,1,0
444060,10,,1,4
444085,2,,0,1
444092,1,,0,3
444154,3,,0,1
444202,21,,1,4
444218,24,,1,0
444237,2,,0,1
444259,2,,0,3
444300,8,,1,1
444365,4,,0,3
444366,6,,1,1
444371,3,,0,3
444524,2,,0,3
444646,3,,0,1
444652,9,,1,1
444661,21,2017.0,1,4
444684,3,,0,3
444686,4,,0,3
444748,1,,0,3
444778,4,,0,4
444786,4,,0,4
444894,4,,0,1
444904,24,2015.0,1,0
444931,2,,0,3
444997,5,,0,4
445008,24,2013.0,1,0
445024,13,,1,2
445073,3,,0,1
445137,4,,0,1
445145,6,,1,3
445146,19,,1,3
445169,5,,0,3
445176,3,,0,1
445177,3,,0,3
445247,24,2014.0,1,0
445251,3,,0,1
445282,24,2014.0,1,0
445338,3,,0,3
445370,2,,0,3
445418,24,,1,0
445427,20,,1,4
445432,3,,0,3
445451,4,,0,3
445496,2,,0,1
445549,3,,0,1
445599,24,,1,0
445632,3,,0,3
445673,3,,0,1
445675,2,,0,1
445679,24,,1,0
445704,3,,0,1
445746,5,,0,3
445783,24,2014.0,1,0
445839,3,,0,3
445867,2,,0,3
445879,3,,0,1
445915,21,,1,4
446096,22,,1,0
446135,24,,1,0
446171,3,,0,3
446302,4,,0,3
446315,8,,1,3
446352,3,,0,3
446403,6,,1,3
446662,24,,1,0
446712,2,,0,3
446886,10,2018.0,1,3
446968,24,2015.0,1,0
446988,2,,0,3
446991,6,,1,4
447092,2,,0,1
447275,2,,0,4
447387,3,,0,1
447401,5,,0,1
447439,11,2018.0,1,4
447470,3,,0,3
447544,3,,0,3
447647,2,,0,3
447675,4,,0,1
447771,6,,1,1
447796,4,,0,3
447804,10,2018.0,1,3
447925,3,,0,3
447943,6,,1,4
447962,2,,0,4
448136,1,,0,1
448142,4,,0,3
448147,4,,0,3
448273,5,,0,1
448354,4,,0,3
448483,24,,1,0
448577,10,,1,3
448654,5,,0,3
448751,24,2015.0,1,0
448774,2,,0,4
448812,3,,0,1
448823,15,2017.0,1,1
448896,4,,0,3
448912,4,,0,3
449046,4,,0,3
449084,1,,0,1
449223,16,,1,2
449417,2,,0,4
449441,16,,1,2
449530,11,,1,3
449555,2,,0,4
449654,1,,0,3
449843,3,,0,1
449858,2,,0,1
450125,24,2016.0,1,0
450150,7,,1,3
450205,9,,1,3
450323,3,,0,3
450417,19,,1,4
450621,5,,0,3
450665,3,,0,1
450698,13,,1,2
450735,14,2018.0,1,3
450802,21,,1,4
450865,2,,0,3
450888,3,,0,3
450896,2,,0,3
450979,3,,0,3
450987,22,2017.0,1,0
450995,15,,1,2
451042,24,2016.0,1,0
451080,22,,1,3
451183,15,2017.0,1,4
451226,2,,0,1
451240,3,,0,3
451391,2,,0,3
451425,4,,0,3
451446,2,,0,3
451448,24,2015.0,1,0
451469,2,,0,3
451528,16,,1,2
451711,8,,1,3
451740,14,,1,3
451819,4,,0,3
451839,21,,1,4
451886,5,,0,3
451961,24,,1,0
452150,24,,1,0
452208,8,,1,1
452279,13,2017.0,1,3
452282,3,,0,1
452342,4,,0,4
452417,2,,0,3
452439,6,,1,3
452459,10,2018.0,1,4
452464,8,,1,1
452530,2,,0,3
452684,9,2018.0,1,4
452725,4,,0,3
452873,4,,0,3
452976,4,,0,3
452985,17,2017.0,1,4
452994,15,,1,1
453032,5,,0,3
453034,2,,0,1
453133,3,,0,3
453135,3,2018.0,1,3
453136,1,,0,3
453165,18,2017.0,1,3
453349,3,,0,3
453408,3,,0,4
453448,11,,1,1
453466,12,,1,1
453494,3,,0,3
453578,21,,1,4
453587,21,2017.0,1,4
453654,4,,0,3
453719,2,,0,3
453876,22,,1,4
453887,5,,0,4
453971,17,,1,4
453972,3,,0,3
454022,3,,0,1
454041,3,,0,3
454073,2,,0,1
454145,12,,1,3
454223,24,2015.0,1,0
454327,3,,0,3
454356,18,,1,3
454440,2,,0,3
454471,3,,0,3
454514,10,,1,1
454543,5,,0,3
454609,18,,1,4
454628,8,,1,4
454630,4,,0,3
454632,3,,0,4
454663,3,,0,3
454665,24,,1,0
454668,4,,0,1
454690,4,,0,3
454718,2,,0,4
454720,2,,0,1
454750,4,,0,3
454880,4,,0,3
454985,6,,1,1
455023,2,,0,3
455068,5,,0,1
455234,12,2018.0,1,4
455287,21,,1,3
455319,3,,0,4
455474,2,,0,4
455594,3,,0,3
455606,2,,0,3
455651,2,,0,3
455758,13,,1,1
455866,2,,0,3
455892,13,,1,2
455896,2,,0,3
455937,3,,0,3
455941,3,,0,3
455991,5,,0,3
456095,4,,0,4
456117,3,,0,3
456128,15,,1,2
456140,4,,0,4
456167,6,,1,4
456177,16,2018.0,1,2
456259,5,,0,1
456294,3,,0,1
456360,4,,0,1
456367,7,,1,1
456432,4,,0,3
456433,3,,0,3
456436,4,,0,1
456554,8,,1,3
456613,7,,1,3
456614,19,,1,1
456632,3,,0,1
456716,1,,0,3
456752,21,,1,3
456785,2,,0,3
456822,4,,0,3
456839,5,,0,3
456887,2,,0,3
456958,3,,0,1
457077,14,,1,1
457127,24,,1,0
457374,18,,1,4
457456,2,,0,1
457489,7,,1,3
457525,2,,0,4
457535,3,,0,1
457536,3,,0,3
457552,22,,1,0
457605,23,2017.0,1,3
457652,24,,1,0
457695,23,,1,0
457716,2,,0,3
457797,3,,0,4
457947,19,,1,3
458029,24,2016.0,1,0
458041,2,,0,1
458072,3,,0,3
458074,2,,0,3
458199,11,,1,4
458202,1,,0,3
458320,5,,0,3
458614,4,,0,4
458640,24,2015.0,1,0
458697,3,,0,3
458745,18,2018.0,1,2
458773,24,,1,0
458864,19,,1,3
458939,1,,0,3
458963,2,,0,3
458984,2,,0,3
459017,2,,0,3
459099,3,,0,3
459128,2,,0,4
459163,8,,1,3
459164,16,,1,2
459223,3,,0,1
459345,5,,0,3
459404,3,,0,4
459517,3,,0,1
459563,2,,0,3
459636,3,,0,1
459683,14,,1,3
459735,4,,0,4
459737,4,,0,4
459801,3,,0,3
459835,17,2018.0,1,4
459936,4,,0,1
459948,6,,1,3
459971,3,,0,3
459991,16,,1,2
459999,9,,1,3
460025,2,,0,4
460037,12,2018.0,1,3
460043,2,,0,3
460058,8,,1,3
460091,4,,0,3
460110,3,,0,1
460207,3,,0,3
460272,6,,1,1
460291,3,,0,4
460349,2,,0,3
460629,3,,0,4
460673,12,2018.0,1,4
460711,24,,1,0
460770,20,,1,4
460894,2,,0,1
460929,3,,0,3
460934,3,,0,3
460938,2,,0,1
460943,19,2017.0,1,4
461012,2,,0,3
461108,22,,1,0
461199,2,,0,4
461325,24,2014.0,1,0
461353,3,,0,3
